PG.ProteinGroups	PG.Genes	[1] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A10_S28.raw.PG.Quantity	[2] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A11_S32.raw.PG.Quantity	[3] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A1_S01.raw.PG.Quantity	[4] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A2_S04.raw.PG.Quantity	[5] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A3_S07.raw.PG.Quantity	[6] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A4_S10.raw.PG.Quantity	[7] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A5_S13.raw.PG.Quantity	[8] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A6_S16.raw.PG.Quantity	[9] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A7_S19.raw.PG.Quantity	[10] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A8_S22.raw.PG.Quantity	[11] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A9_S25.raw.PG.Quantity	[12] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B10_S29.raw.PG.Quantity	[13] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B11_S33.raw.PG.Quantity	[14] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B12_S35.raw.PG.Quantity	[15] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B1_S02.raw.PG.Quantity	[16] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B2_S05.raw.PG.Quantity	[17] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B3_S08.raw.PG.Quantity	[18] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B4_S11.raw.PG.Quantity	[19] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B5_S14.raw.PG.Quantity	[20] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B6_S17.raw.PG.Quantity	[21] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B7_S20.raw.PG.Quantity	[22] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B8_S23.raw.PG.Quantity	[23] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B9_S26.raw.PG.Quantity	[24] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C10_S30.raw.PG.Quantity	[25] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C11_S34.raw.PG.Quantity	[26] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C12_S36.raw.PG.Quantity	[27] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C1_S03.raw.PG.Quantity	[28] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C2_S06.raw.PG.Quantity	[29] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C3_S09.raw.PG.Quantity	[30] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C4_S12.raw.PG.Quantity	[31] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C5_S15.raw.PG.Quantity	[32] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C6_S18.raw.PG.Quantity	[33] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C7_S21.raw.PG.Quantity	[34] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C8_S24.raw.PG.Quantity	[35] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C9_S27.raw.PG.Quantity	[36] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_D1_S37.raw.PG.Quantity	[37] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_D2_S40.raw.PG.Quantity	[38] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_E1_S38.raw.PG.Quantity	[39] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_E2_S41.raw.PG.Quantity	[40] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_F1_S39.raw.PG.Quantity	[41] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_F2_S42.raw.PG.Quantity
O54889	Polr1a	18.571203231811523	NaN	47.49999237060547	15.281742095947266	53.07344436645508	51.087135314941406	193.87086486816406	130.41529846191406	129.1143341064453	87.43152618408203	60.52820587158203	40.89908981323242	NaN	111.98338317871094	91.66268157958984	388.203369140625	52.2928466796875	557.4854125976562	172.5816192626953	127.17731475830078	166.86181640625	73.4620590209961	106.46913146972656	53.249629974365234	NaN	NaN	90.03874969482422	274.1191101074219	87.5197982788086	296.7878723144531	175.87615966796875	97.58372497558594	100.64594268798828	136.52285766601562	38.0388069152832	NaN	NaN	144.28550720214844	389.8785400390625	NaN	109.74354553222656
O54902	Slc11a2	NaN	NaN	16.784503936767578	67.38777160644531	147.5133514404297	NaN	29.109766006469727	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.62944221496582	NaN	137.21047973632812	NaN	13.172602653503418	19.56005859375	51.320106506347656	41.060211181640625	26.693222045898438	NaN	NaN	NaN	33.40094757080078	NaN	174.79344177246094	NaN	47.08781433105469	5.388106346130371	29.15876007080078	31.647666931152344	25.766794204711914	NaN	NaN	233.26351928710938	421.2498779296875	NaN	641.6687622070312
O54921	Exoc2	275.16998291015625	364.5	178.0816192626953	141.17050170898438	233.60191345214844	378.5263366699219	137.4176483154297	175.09246826171875	144.1795196533203	204.7752685546875	152.29547119140625	259.64886474609375	1489.6160888671875	751.0909423828125	179.8556671142578	331.5602722167969	256.5703430175781	431.51300048828125	194.0436553955078	126.21244812011719	107.96443939208984	169.08306884765625	211.58163452148438	181.3748321533203	974.7734375	NaN	186.52499389648438	355.9466247558594	244.89634704589844	310.02972412109375	199.51881408691406	156.771728515625	192.08619689941406	173.74496459960938	191.837890625	NaN	83.21676635742188	283.78900146484375	59.38631820678711	59.18096160888672	NaN
O54922	Exoc7	842.92138671875	9066.2177734375	482.8232116699219	402.58746337890625	430.1094055175781	617.2003173828125	450.3960266113281	666.6260986328125	556.9783325195312	839.2621459960938	578.92431640625	740.7149658203125	8430.5029296875	2831.21923828125	453.7684326171875	752.3167114257812	548.0157470703125	964.7908325195312	597.6377563476562	511.3540344238281	417.5172119140625	651.26318359375	675.9044189453125	754.7781372070312	9795.2578125	NaN	440.78265380859375	745.2575073242188	621.3939208984375	913.4152221679688	557.6351928710938	516.0392456054688	476.186767578125	711.70166015625	694.5167236328125	NaN	355.88507080078125	848.8243408203125	739.1912231445312	NaN	929.6888427734375
O54923	Exoc6	NaN	NaN	320.0446472167969	428.4526062011719	178.17507934570312	556.863525390625	156.4713897705078	100.43254089355469	95.26248168945312	157.64019775390625	162.36888122558594	186.13365173339844	NaN	NaN	262.2006530761719	734.8733520507812	313.4166259765625	527.716796875	246.2740020751953	119.97610473632812	NaN	88.66030883789062	242.14573669433594	131.48934936523438	NaN	NaN	307.3897399902344	99.47138214111328	269.8880310058594	961.865966796875	204.01541137695312	139.7449188232422	89.46752166748047	132.49673461914062	148.4370880126953	94.28717803955078	NaN	1120.6009521484375	NaN	NaN	NaN
O54924	Exoc8	263.6817626953125	NaN	102.67118835449219	76.96818542480469	71.24714660644531	114.43611907958984	38.60122299194336	46.58695602416992	59.301856994628906	114.81484985351562	75.24856567382812	137.91404724121094	NaN	NaN	54.58706283569336	135.9222412109375	134.5330047607422	56.910953521728516	48.471473693847656	52.77554702758789	65.68965148925781	79.38998413085938	82.63771057128906	92.26290130615234	NaN	NaN	54.47556686401367	351.8223876953125	119.02037048339844	252.3047332763672	58.03882598876953	42.00876998901367	64.89398193359375	90.03697967529297	146.0880889892578	NaN	99.03543090820312	17.77857208251953	NaN	NaN	NaN
O54952	Brca1	51.83562469482422	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.736801147460938	27.308259963989258	15.557926177978516	17.369386672973633	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.858190536499023	2.4260141849517822	24.817432403564453	53.95336151123047	33.21528244018555	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.389612197875977	NaN	17.452362060546875	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O54960	Nos1ap	22.666730880737305	1158.1705322265625	225.61094665527344	365.8594970703125	193.7283477783203	771.6597900390625	171.45974731445312	31.660377502441406	54.17589569091797	39.133060455322266	51.64697265625	55.98981857299805	103.17817687988281	1062.1982421875	169.87484741210938	553.7870483398438	201.17601013183594	673.6253662109375	126.52071380615234	45.10763168334961	24.226573944091797	24.32640838623047	79.5635757446289	57.93620681762695	914.8521118164062	419.1235656738281	209.72900390625	845.1212768554688	199.19198608398438	666.3734741210938	198.0858154296875	62.92947769165039	29.34092140197754	34.687137603759766	73.72510528564453	NaN	NaN	NaN	NaN	NaN	NaN
O54963	Rest	NaN	2492.794677734375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3499.9697265625	662.0001220703125	NaN	NaN	NaN	9.34325122833252	NaN	NaN	NaN	NaN	NaN	209.94261169433594	3955.69580078125	815.8283081054688	265.6943664550781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O54975	Xpnpep1	46.064659118652344	NaN	54.32950973510742	7.265584945678711	80.27875518798828	33.530582427978516	49.782108306884766	44.3600959777832	55.93555450439453	26.240503311157227	31.84382438659668	19.12141227722168	81.88988494873047	420.62811279296875	17.450115203857422	45.18624496459961	32.2293586730957	80.28536224365234	22.084901809692383	88.89350891113281	97.06710052490234	59.5845832824707	70.83393096923828	30.21637725830078	NaN	135.94195556640625	30.46714210510254	NaN	37.543827056884766	84.93740844726562	10.645171165466309	24.251440048217773	50.181827545166016	35.22486877441406	29.91351318359375	2809.30859375	1315.1510009765625	5281.0791015625	5297.158203125	2111.655517578125	2052.56103515625
O55000	Ppp1r10	NaN	NaN	NaN	NaN	NaN	NaN	15.565017700195312	48.49273681640625	22.403127670288086	14.040849685668945	40.97103500366211	40.8630256652832	NaN	NaN	18.015750885009766	55.98707962036133	23.873802185058594	NaN	16.60175132751465	15.419137954711914	NaN	15.457904815673828	24.129737854003906	37.79058074951172	NaN	NaN	4.1677632331848145	NaN	10.289271354675293	NaN	NaN	56.74949645996094	64.95645904541016	15.024065971374512	51.09962463378906	NaN	NaN	140.90805053710938	NaN	NaN	NaN
O55007	Ralgapa1	664.009033203125	NaN	581.8062744140625	517.193359375	938.6133422851562	755.1773681640625	837.3016967773438	887.4095458984375	525.2503662109375	327.3753967285156	386.16259765625	530.288818359375	NaN	NaN	402.7811279296875	1084.8504638671875	761.4817504882812	956.155029296875	554.2317504882812	552.7232055664062	556.7178955078125	317.3789367675781	540.7767944335938	775.0726318359375	NaN	NaN	433.9238586425781	694.3502807617188	742.2013549804688	969.85205078125	1034.137451171875	483.3680114746094	887.9903564453125	462.2811279296875	737.6686401367188	NaN	974.2516479492188	NaN	NaN	NaN	NaN
O55012	Picalm	1509.8636474609375	1232.709228515625	742.4692993164062	531.6631469726562	863.8500366210938	1322.9603271484375	652.9666137695312	699.2138671875	570.75	744.0188598632812	742.9166259765625	874.3680419921875	476.5661315917969	546.41748046875	514.6812133789062	707.057861328125	1106.154541015625	1232.9617919921875	639.8399658203125	602.702880859375	415.67864990234375	646.21630859375	900.9972534179688	974.682373046875	754.2091064453125	NaN	538.0336303710938	737.9346923828125	886.2328491210938	1040.827392578125	864.2412719726562	618.9767456054688	725.9971313476562	546.3685302734375	1417.3668212890625	4646.3173828125	95.93365478515625	372.0816345214844	1854.3062744140625	262.5758361816406	2826.79541015625
O55035	Ppig	604.3729248046875	NaN	280.38348388671875	221.00035095214844	830.1749267578125	309.6249694824219	718.334228515625	455.9898376464844	826.939453125	459.476318359375	312.0367431640625	674.4334106445312	NaN	NaN	261.8152160644531	NaN	671.340087890625	423.2571716308594	416.9655456542969	609.4141235351562	264.1611022949219	200.58151245117188	345.72528076171875	476.8918151855469	NaN	NaN	229.26536560058594	272.4277648925781	530.30078125	212.79713439941406	337.5204162597656	499.8082580566406	521.9871215820312	506.9082946777344	795.5320434570312	490.78253173828125	198.65489196777344	3330.69677734375	NaN	743.982177734375	2435.53662109375
O55043	Arhgef7	638.97509765625	NaN	699.3849487304688	502.79815673828125	550.712158203125	656.1829833984375	355.8650817871094	252.4555206298828	198.3052520751953	253.5438690185547	347.793701171875	479.5425109863281	NaN	296.62615966796875	544.9414672851562	648.1795654296875	474.9764099121094	999.8147583007812	538.201171875	300.3541564941406	159.747314453125	485.17626953125	559.6546020507812	481.1835021972656	NaN	NaN	493.8122253417969	593.8433227539062	761.8311767578125	559.2511596679688	329.4405212402344	268.9627380371094	69.28022003173828	444.1714782714844	441.76287841796875	NaN	NaN	328.3943176269531	4001.9794921875	NaN	1466.5601806640625
O55081	Rbl2	28.365110397338867	NaN	16.441370010375977	NaN	NaN	NaN	51.90294647216797	17.3103084564209	58.13333511352539	46.32917022705078	51.12868881225586	45.96430206298828	NaN	NaN	20.541013717651367	115.32008361816406	51.68507385253906	37.52199172973633	98.5870132446289	NaN	NaN	62.72346115112305	46.67363357543945	71.94232177734375	NaN	NaN	NaN	NaN	6.750882148742676	67.63534545898438	15.657180786132812	27.486377716064453	51.54064178466797	28.123550415039062	31.405597686767578	NaN	NaN	NaN	NaN	NaN	NaN
O55096	Dpp3	29.133535385131836	7834.9384765625	49.41162109375	28.62303924560547	132.22918701171875	80.62728881835938	33.2781982421875	33.74458694458008	67.44600677490234	48.95884323120117	41.089324951171875	32.81020736694336	5057.63623046875	11315.529296875	80.23726654052734	102.94200897216797	101.42414855957031	NaN	49.964595794677734	17.381305694580078	47.23472213745117	25.030315399169922	29.745515823364258	62.62823486328125	5928.19287109375	8129.81640625	41.6610221862793	NaN	84.2748031616211	NaN	67.17826843261719	81.90540313720703	48.426856994628906	NaN	45.76728820800781	4457.62353515625	3332.409423828125	12427.1455078125	11180.021484375	1263.778076171875	5675.66943359375
O55099	Aurkb	148.8146514892578	NaN	NaN	NaN	45.275840759277344	NaN	30.88212013244629	110.01568603515625	188.39706420898438	126.4106674194336	99.56909942626953	93.55583190917969	3762.580810546875	NaN	18.547639846801758	NaN	57.80267333984375	NaN	28.62987518310547	111.0125732421875	113.42957305908203	65.86784362792969	102.36038970947266	87.2502212524414	2239.774169921875	NaN	14.288553237915039	NaN	38.20662307739258	NaN	14.497527122497559	122.48951721191406	95.78543853759766	109.84600830078125	92.80277252197266	NaN	NaN	NaN	NaN	NaN	195.70213317871094
O55148	Gas7	45.79289627075195	NaN	NaN	NaN	3.7077579498291016	NaN	115.13225555419922	15.71769905090332	NaN	NaN	NaN	11.927617073059082	NaN	NaN	NaN	NaN	NaN	NaN	80.62433624267578	NaN	NaN	NaN	NaN	35.28641891479492	NaN	NaN	NaN	NaN	NaN	NaN	84.5736083984375	NaN	NaN	10.356037139892578	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O55156	Clip2	568.0150756835938	289.635498046875	212.6438751220703	109.84510040283203	114.89991760253906	352.56573486328125	265.3162536621094	266.19903564453125	368.37896728515625	365.91326904296875	361.68011474609375	563.324462890625	58.35348129272461	527.4728393554688	166.37701416015625	220.3097686767578	127.72534942626953	192.6268768310547	316.82073974609375	406.4090881347656	396.72296142578125	386.7037353515625	414.470947265625	629.7007446289062	259.0038146972656	NaN	125.91389465332031	234.8982391357422	162.8438720703125	239.04212951660156	322.00384521484375	241.57313537597656	264.65411376953125	285.65435791015625	436.244140625	NaN	NaN	1340.2308349609375	NaN	524.946044921875	NaN
O55164	Mpdz	413.7308044433594	NaN	292.4706726074219	184.5380859375	148.40406799316406	438.2352600097656	152.9580841064453	198.74801635742188	228.2569122314453	369.12493896484375	364.21258544921875	288.9337463378906	NaN	NaN	226.22462463378906	272.0527038574219	125.28575134277344	558.945068359375	139.2310333251953	312.3514404296875	220.5083770751953	464.1147155761719	570.2318115234375	356.5518493652344	NaN	NaN	301.41473388671875	406.5757751464844	221.78854370117188	873.264892578125	114.69833374023438	240.27442932128906	236.9195098876953	430.16278076171875	391.4579772949219	NaN	NaN	187.1439208984375	NaN	NaN	NaN
O55165	Kif3c	52.447853088378906	NaN	129.32815551757812	88.29974365234375	61.084957122802734	269.671875	56.69683074951172	69.3578109741211	71.59165954589844	102.30463409423828	82.01278686523438	83.42679595947266	NaN	NaN	137.3189697265625	211.6172332763672	58.007328033447266	300.6402282714844	125.08775329589844	89.49127960205078	80.5137710571289	164.6346893310547	147.27635192871094	86.98042297363281	NaN	NaN	152.48324584960938	262.87701416015625	82.83267974853516	251.7798309326172	92.5762710571289	71.04969787597656	42.609134674072266	112.93217468261719	68.32543182373047	NaN	NaN	NaN	NaN	NaN	NaN
O55166	Vps52	536.1664428710938	NaN	221.16094970703125	95.37718200683594	285.42144775390625	102.29817962646484	134.0965576171875	87.72750854492188	178.78236389160156	275.0988464355469	266.0337219238281	382.8192443847656	NaN	NaN	181.40814208984375	159.88865661621094	373.9778747558594	189.69911193847656	191.71817016601562	168.12738037109375	145.64207458496094	203.74533081054688	314.107421875	443.99615478515625	NaN	NaN	131.91493225097656	174.0948944091797	383.9325866699219	109.33258819580078	213.56243896484375	133.9803466796875	176.41188049316406	214.59471130371094	245.088623046875	NaN	258.9881896972656	267.2233581542969	547.4113159179688	NaN	521.070068359375
O55171	Acot2	305.5856628417969	1500.7432861328125	1380.0802001953125	2926.37744140625	1551.946044921875	842.2262573242188	2025.6474609375	1104.0390625	982.9652099609375	586.8880615234375	915.9323120117188	478.9548034667969	901.138916015625	2322.076416015625	1838.2393798828125	1335.3218994140625	1969.146240234375	1238.942626953125	1876.361083984375	764.8480834960938	912.7159423828125	442.1427917480469	553.6312255859375	420.54248046875	625.2760620117188	NaN	1339.1199951171875	1125.7476806640625	1324.821533203125	545.0155029296875	2321.993896484375	1245.7835693359375	1474.1024169921875	717.8411865234375	769.4212036132812	2113.82177734375	NaN	3263.410888671875	NaN	NaN	2794.021240234375
O55173	Pdpk1	352.1300048828125	1688.543701171875	258.0452880859375	225.05514526367188	174.7130584716797	141.95919799804688	160.78912353515625	209.05374145507812	160.24664306640625	191.48245239257812	231.567138671875	369.5682678222656	4345.57373046875	1397.4991455078125	221.6410369873047	275.5276794433594	214.93907165527344	254.4879913330078	219.7179718017578	186.6889190673828	145.3519287109375	219.677734375	232.22439575195312	268.70904541015625	1658.0762939453125	1350.276611328125	302.13330078125	187.71287536621094	200.41871643066406	189.8284149169922	175.2647247314453	249.39309692382812	207.60476684570312	220.60023498535156	270.6747741699219	352.4571838378906	242.52597045898438	164.1053924560547	248.7080078125	NaN	NaN
O55174	Slc30a4	59.8200798034668	NaN	99.69908905029297	95.9972915649414	71.02781677246094	185.48057556152344	68.75386810302734	110.32266998291016	66.63928985595703	50.3576545715332	23.156436920166016	47.61471176147461	NaN	NaN	47.9302864074707	117.59549713134766	118.81303405761719	53.41562271118164	20.674020767211914	38.151371002197266	33.34384536743164	55.275821685791016	33.340919494628906	89.93550872802734	NaN	NaN	20.580284118652344	144.1147918701172	25.346927642822266	83.21775817871094	NaN	NaN	NaN	39.56752395629883	27.907594680786133	NaN	NaN	NaN	NaN	NaN	NaN
O55207	Synj2	491.255615234375	NaN	283.4456481933594	156.25408935546875	436.1854553222656	450.0409851074219	330.5494079589844	337.20123291015625	111.78087615966797	366.79351806640625	470.7845153808594	514.8960571289062	NaN	NaN	178.3773193359375	265.75347900390625	343.0745544433594	355.34686279296875	427.2019958496094	338.00030517578125	139.54144287109375	363.116455078125	541.3211669921875	521.7341918945312	NaN	NaN	222.01246643066406	277.74871826171875	416.38531494140625	296.826416015625	389.7913818359375	310.04595947265625	154.61056518554688	326.195556640625	632.8199462890625	NaN	NaN	NaN	NaN	NaN	NaN
O70142	Shc2	58.654476165771484	NaN	64.75589752197266	28.661821365356445	74.5387954711914	97.7022705078125	NaN	15.027145385742188	26.506868362426758	57.34042739868164	16.320423126220703	32.67340087890625	NaN	NaN	44.73704147338867	90.02476501464844	19.889394760131836	40.99995040893555	21.101139068603516	35.10202407836914	NaN	22.884475708007812	44.165767669677734	23.865936279296875	NaN	NaN	75.09505462646484	43.1958122253418	50.09177017211914	42.84391784667969	30.0218563079834	32.87765884399414	NaN	21.465652465820312	49.463829040527344	NaN	NaN	NaN	NaN	NaN	NaN
O70196	Prep	75.21864318847656	4138.81689453125	53.70504379272461	79.59290313720703	130.16110229492188	167.6883544921875	82.34843444824219	120.45179748535156	63.46274948120117	71.98213195800781	60.27695083618164	51.95405960083008	1165.3428955078125	1540.0594482421875	88.9463119506836	60.09812927246094	111.89329528808594	182.08062744140625	73.70634460449219	64.44367218017578	77.0584487915039	51.68355941772461	69.64268493652344	NaN	1867.0496826171875	NaN	100.26751708984375	118.0825424194336	81.66548919677734	128.8861541748047	71.61338806152344	58.836280822753906	100.66767883300781	82.45902252197266	78.63679504394531	1739.9476318359375	2909.696533203125	5391.33154296875	3985.5302734375	635.2833862304688	2288.873779296875
O70199	Ugdh	4250.1142578125	NaN	292.2314453125	103.06295776367188	211.85696411132812	833.8117065429688	578.1741333007812	703.8440551757812	1526.923828125	1203.78173828125	991.417236328125	1945.2945556640625	NaN	NaN	201.10818481445312	211.58041381835938	432.7789001464844	475.0337219238281	910.5285034179688	701.8848876953125	759.2356567382812	1412.207275390625	1786.1719970703125	2435.314208984375	NaN	NaN	206.96742248535156	347.4345397949219	455.3042907714844	497.5179138183594	812.214599609375	301.20086669921875	935.8831176757812	1234.9886474609375	1320.1375732421875	NaN	96.0659408569336	820.4846801757812	NaN	654.612548828125	1096.74365234375
O70210	Chad	29.483232498168945	NaN	NaN	NaN	12.391724586486816	NaN	21.301496505737305	141.07325744628906	87.88680267333984	54.52198791503906	36.812068939208984	59.655460357666016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.2772102355957	84.86360168457031	10.147631645202637	57.808284759521484	71.55213165283203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.22620391845703	NaN	19.199993133544922	32.14420700073242	NaN	NaN	NaN	NaN	NaN	NaN
O70240	Axin2	NaN	NaN	23.086933135986328	NaN	NaN	NaN	NaN	NaN	NaN	43.26726531982422	26.903217315673828	NaN	NaN	NaN	12.007271766662598	NaN	NaN	NaN	NaN	NaN	NaN	24.07794761657715	51.36910629272461	NaN	NaN	NaN	13.79377555847168	NaN	NaN	NaN	33.531063079833984	30.37972068786621	41.94407272338867	34.24724578857422	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O70248	Apba3	79.6937255859375	NaN	30.14373207092285	11.049795150756836	NaN	15.727645874023438	NaN	NaN	NaN	21.45107078552246	14.894063949584961	53.76530838012695	NaN	NaN	29.34563636779785	9.285654067993164	52.58272933959961	46.47251510620117	6.386974334716797	NaN	NaN	23.85131072998047	65.46981048583984	16.44624137878418	NaN	NaN	32.239376068115234	24.094833374023438	52.02760696411133	81.95763397216797	33.67703628540039	NaN	NaN	27.072593688964844	96.89575958251953	NaN	65.12322235107422	90.837158203125	NaN	NaN	NaN
O70249	Ogg1	52.201934814453125	NaN	35.507606506347656	17.490238189697266	68.60588836669922	NaN	69.24974822998047	76.20612335205078	54.1527099609375	36.952354431152344	51.89786911010742	55.295589447021484	NaN	NaN	24.12423324584961	NaN	23.358766555786133	NaN	24.024503707885742	63.02924728393555	48.05489730834961	42.845584869384766	46.01720428466797	74.65582275390625	NaN	NaN	11.98335075378418	11.44729995727539	29.240047454833984	NaN	41.03139877319336	36.46865463256836	71.4532241821289	47.511436462402344	49.30792999267578	312.7604064941406	NaN	NaN	NaN	NaN	201.90298461914062
O70257	Stx7	613.0043334960938	4508.19384765625	501.0093078613281	844.5609130859375	1186.71484375	2206.761474609375	755.3699951171875	740.4258422851562	810.7710571289062	657.8290405273438	377.0022277832031	444.41949462890625	1731.5369873046875	2391.329833984375	392.51312255859375	1816.535400390625	1124.39501953125	1594.6688232421875	630.8345336914062	464.3287048339844	426.5665283203125	562.0130004882812	323.8724365234375	371.5260925292969	1526.223388671875	2242.39697265625	387.0964660644531	2104.5810546875	944.5667724609375	1141.8846435546875	1032.951171875	386.51214599609375	802.9125366210938	507.02484130859375	596.9440307617188	NaN	NaN	NaN	NaN	NaN	NaN
O70260	Pias3	223.33468627929688	NaN	NaN	NaN	9.907695770263672	NaN	NaN	15.014235496520996	NaN	24.586896896362305	4.072422504425049	42.41440963745117	NaN	NaN	NaN	NaN	19.507993698120117	NaN	15.381365776062012	16.90013885498047	NaN	12.909151077270508	25.127689361572266	34.96463394165039	NaN	NaN	NaN	NaN	33.71726989746094	NaN	NaN	6.529885768890381	NaN	15.738289833068848	15.581814765930176	121.60790252685547	NaN	NaN	NaN	NaN	NaN
O70277	Trim3	247.05618286132812	NaN	222.94293212890625	195.42147827148438	406.5440368652344	516.1176147460938	277.6944885253906	175.25958251953125	296.1872863769531	224.27989196777344	106.56566619873047	231.85208129882812	NaN	NaN	135.2461700439453	304.94866943359375	243.84292602539062	186.17750549316406	225.2393341064453	318.8966979980469	193.0474090576172	137.43450927734375	111.33418273925781	326.1330871582031	NaN	NaN	132.47769165039062	153.10833740234375	113.56346130371094	306.1711120605469	178.41937255859375	149.56797790527344	125.47230529785156	151.45822143554688	169.70941162109375	1264.748291015625	1379.9188232421875	1308.510498046875	1207.1556396484375	NaN	528.5922241210938
